Customer_ID,Subscription_Category,Subscription_Plan,Monthly_Price,Signup_Date,Status
CUST02420,Music,Premium,19.99,1/10/2024,Active
CUST02421,Sports,Premium,19.99,4/12/2023,Active
CUST02422,Sports,Standard,14.99,11/23/2022,Active
CUST02423,Music,Premium,19.99,11/20/2023,Active
CUST02424,Gaming,Premium,19.99,11/24/2022,Active
CUST02425,Gaming,Premium,19.99,9/6/2023,Active
CUST02426,Sports,Standard,14.99,5/16/2023,Active
CUST02427,News,Premium,19.99,6/9/2023,Active
CUST02428,Music,Standard,14.99,10/14/2022,Active
CUST02429,News,Basic,9.99,2/12/2022,Active
CUST02430,Gaming,Basic,9.99,10/28/2022,Churned
CUST02431,News,Premium,19.99,1/3/2024,Churned
CUST02432,News,Basic,9.99,5/30/2024,Active
CUST02433,Gaming,Standard,14.99,5/3/2022,Active
CUST02434,News,Standard,14.99,11/25/2022,Active
CUST02435,Music,Basic,9.99,8/8/2023,Churned
CUST02436,News,Standard,14.99,4/24/2022,Churned
CUST02437,Gaming,Premium,19.99,9/27/2023,Active
CUST02438,Education,Premium,19.99,9/29/2023,Active
CUST02439,Music,Basic,9.99,7/8/2023,Active
CUST02440,Music,Premium,19.99,9/17/2022,Churned
CUST02441,Music,Premium,19.99,7/21/2022,Churned
CUST02442,Gaming,Standard,14.99,8/7/2022,Active
CUST02443,News,Premium,19.99,8/26/2022,Active
CUST02444,Sports,Premium,19.99,9/16/2022,Active
CUST02445,News,Basic,9.99,2/15/2024,Active
CUST02446,Music,Basic,9.99,9/18/2022,Active
CUST02447,News,Basic,9.99,3/6/2022,Active
CUST02448,Sports,Basic,9.99,1/31/2023,Active
CUST02449,News,Premium,19.99,10/7/2023,Churned
CUST02450,News,Premium,19.99,6/30/2023,Churned
CUST02451,Sports,Premium,19.99,9/21/2023,Churned
CUST02452,Education,Basic,9.99,4/19/2024,Active
CUST02453,Sports,Basic,9.99,3/12/2023,Active
CUST02454,Sports,Premium,19.99,9/26/2022,Active
CUST02455,Music,Basic,9.99,6/27/2022,Active
CUST02456,Music,Standard,14.99,7/17/2022,Active
CUST02457,Education,Standard,14.99,2/8/2023,Churned
CUST02458,Education,Standard,14.99,5/3/2022,Active
CUST02459,News,Premium,19.99,6/6/2022,Active
CUST02460,Music,Premium,19.99,6/30/2022,Active
CUST02461,Education,Premium,19.99,1/28/2022,Active
CUST02462,Gaming,Premium,19.99,10/17/2023,Active
CUST02463,News,Standard,14.99,6/12/2024,Active
CUST02464,Education,Basic,9.99,1/3/2024,Active
CUST02465,Sports,Premium,19.99,11/6/2022,Active
CUST02466,Music,Basic,9.99,10/5/2022,Churned
CUST02467,Gaming,Basic,9.99,8/14/2023,Active
CUST02468,Music,Basic,9.99,3/20/2024,Active
CUST02469,Gaming,Basic,9.99,4/20/2023,Active
CUST02470,Music,Premium,19.99,4/5/2023,Active
CUST02471,News,Premium,19.99,4/12/2024,Active
CUST02472,Gaming,Premium,19.99,3/20/2022,Active
CUST02473,Gaming,Basic,9.99,8/19/2023,Active
CUST02474,Sports,Basic,9.99,2/14/2024,Active
CUST02475,Education,Premium,19.99,12/29/2023,Churned
CUST02476,Gaming,Basic,9.99,11/16/2023,Active
CUST02477,News,Premium,19.99,2/24/2024,Active
CUST02478,Gaming,Standard,14.99,3/16/2024,Active
CUST02479,Education,Basic,9.99,9/5/2022,Active
CUST02480,Sports,Basic,9.99,1/14/2022,Active
CUST02481,Sports,Premium,19.99,2/8/2022,Active
CUST02482,Education,Basic,9.99,2/27/2023,Churned
CUST02483,Gaming,Basic,9.99,4/28/2022,Churned
CUST02484,Sports,Basic,9.99,9/1/2023,Churned
CUST02485,News,Premium,19.99,4/19/2024,Active
CUST02486,Sports,Premium,19.99,10/9/2022,Active
CUST02487,Education,Standard,14.99,1/20/2023,Churned
CUST02488,News,Basic,9.99,12/21/2022,Churned
CUST02489,News,Basic,9.99,3/22/2022,Active
CUST02490,Music,Premium,19.99,10/24/2022,Active
CUST02491,News,Basic,9.99,2/2/2023,Active
CUST02492,Sports,Standard,14.99,6/2/2024,Active
CUST02493,News,Basic,9.99,1/23/2023,Active
CUST02494,Education,Basic,9.99,10/9/2022,Active
CUST02495,Gaming,Basic,9.99,7/26/2023,Active
CUST02496,Gaming,Basic,9.99,10/25/2022,Churned
CUST02497,Music,Standard,14.99,12/30/2022,Active
CUST02498,Sports,Basic,9.99,8/23/2022,Active
CUST02499,Music,Basic,9.99,3/30/2024,Churned
CUST02500,Music,Standard,14.99,10/8/2022,Churned
CUST02501,Sports,Premium,19.99,3/25/2023,Churned
CUST02502,News,Standard,14.99,3/8/2022,Active
CUST02503,Sports,Premium,19.99,8/30/2023,Active
CUST02504,Sports,Premium,19.99,5/29/2024,Churned
CUST02505,Music,Premium,19.99,4/15/2023,Active
CUST02506,Education,Basic,9.99,4/21/2022,Active
CUST02507,Music,Basic,9.99,2/8/2023,Active
CUST02508,Music,Premium,19.99,2/10/2022,Churned
CUST02509,Gaming,Premium,19.99,5/5/2023,Active
CUST02510,Sports,Premium,19.99,1/29/2024,Active
CUST02511,News,Premium,19.99,8/10/2023,Churned
CUST02512,Gaming,Basic,9.99,8/19/2023,Churned
CUST02513,Music,Standard,14.99,12/21/2022,Active
CUST02514,News,Premium,19.99,2/17/2024,Active
CUST02515,News,Standard,14.99,10/23/2022,Active
CUST02516,Sports,Basic,9.99,7/28/2022,Active
CUST02517,Gaming,Basic,9.99,6/1/2023,Active
CUST02518,Sports,Premium,19.99,1/14/2023,Churned
CUST02519,Music,Basic,9.99,3/23/2022,Active
CUST02520,Gaming,Standard,14.99,5/21/2023,Active
CUST02521,Education,Standard,14.99,4/22/2024,Active
CUST02522,Music,Standard,14.99,11/19/2022,Active
CUST02523,News,Basic,9.99,10/4/2023,Active
CUST02524,News,Standard,14.99,9/14/2022,Churned
CUST02525,Gaming,Standard,14.99,5/16/2022,Active
CUST02526,Sports,Premium,19.99,4/7/2023,Active
CUST02527,News,Premium,19.99,11/20/2022,Churned
CUST02528,News,Standard,14.99,7/16/2022,Churned
CUST02529,News,Basic,9.99,9/5/2023,Active
CUST02530,Music,Premium,19.99,7/10/2022,Churned
CUST02531,News,Basic,9.99,2/15/2024,Active
CUST02532,Music,Basic,9.99,2/23/2024,Churned
CUST02533,News,Premium,19.99,4/26/2023,Active
CUST02534,News,Basic,9.99,1/2/2022,Churned
CUST02535,Music,Basic,9.99,12/11/2023,Active
CUST02536,Music,Basic,9.99,2/16/2023,Active
CUST02537,Education,Standard,14.99,2/2/2022,Active
CUST02538,Sports,Premium,19.99,6/1/2023,Active
CUST02539,Gaming,Basic,9.99,1/2/2024,Active
CUST02540,Gaming,Standard,14.99,1/26/2024,Active
CUST02541,Music,Basic,9.99,4/21/2022,Active
CUST02542,Education,Premium,19.99,1/17/2022,Churned
CUST02543,Gaming,Basic,9.99,3/14/2024,Active
CUST02544,News,Basic,9.99,4/13/2024,Active
CUST02545,Education,Basic,9.99,9/27/2023,Active
CUST02546,News,Standard,14.99,2/16/2024,Active
CUST02547,Sports,Basic,9.99,5/14/2024,Churned
CUST02548,Gaming,Premium,19.99,12/8/2023,Active
CUST02549,Gaming,Premium,19.99,3/4/2024,Churned
CUST02550,Sports,Standard,14.99,1/31/2024,Active
CUST02551,Education,Premium,19.99,3/7/2024,Active
CUST02552,Music,Standard,14.99,2/23/2024,Active
CUST02553,Gaming,Standard,14.99,3/23/2024,Active
CUST02554,Sports,Premium,19.99,4/22/2022,Active
CUST02555,Gaming,Basic,9.99,1/7/2023,Active
CUST02556,Sports,Standard,14.99,8/25/2023,Active
CUST02557,News,Premium,19.99,12/7/2023,Active
CUST02558,Sports,Basic,9.99,2/12/2022,Churned
CUST02559,Sports,Basic,9.99,7/24/2023,Active
CUST02560,Music,Premium,19.99,12/1/2022,Churned
CUST02561,News,Premium,19.99,11/24/2023,Active
CUST02562,Education,Basic,9.99,4/24/2023,Active
CUST02563,Sports,Basic,9.99,9/10/2022,Active
CUST02564,News,Premium,19.99,8/26/2023,Churned
CUST02565,Sports,Basic,9.99,2/8/2024,Active
CUST02566,News,Basic,9.99,1/14/2024,Active
CUST02567,Gaming,Standard,14.99,1/22/2023,Churned
CUST02568,News,Standard,14.99,12/10/2022,Churned
CUST02569,Gaming,Basic,9.99,8/19/2023,Active
CUST02570,Education,Basic,9.99,9/1/2022,Active
CUST02571,Education,Premium,19.99,9/24/2023,Churned
CUST02572,News,Basic,9.99,5/12/2024,Active
CUST02573,Sports,Premium,19.99,5/7/2024,Churned
CUST02574,Gaming,Premium,19.99,2/25/2022,Active
CUST02575,Music,Premium,19.99,2/21/2024,Churned
CUST02576,News,Premium,19.99,8/1/2022,Active
CUST02577,Music,Standard,14.99,8/8/2023,Active
CUST02578,Sports,Premium,19.99,5/2/2024,Churned
CUST02579,Sports,Basic,9.99,5/4/2023,Active
CUST02580,Education,Basic,9.99,3/27/2023,Active
CUST02581,News,Standard,14.99,12/11/2023,Active
CUST02582,Sports,Basic,9.99,2/10/2023,Churned
CUST02583,Music,Standard,14.99,7/12/2023,Churned
CUST02584,Music,Standard,14.99,5/10/2022,Active
CUST02585,Sports,Standard,14.99,3/10/2022,Active
CUST02586,Sports,Basic,9.99,10/27/2022,Churned
CUST02587,Education,Standard,14.99,12/23/2022,Active
CUST02588,Gaming,Standard,14.99,6/2/2023,Active
CUST02589,News,Premium,19.99,5/13/2022,Active
CUST02590,Gaming,Standard,14.99,2/7/2024,Active
CUST02591,News,Premium,19.99,10/6/2023,Active
CUST02592,Music,Standard,14.99,8/25/2022,Active
CUST02593,Music,Premium,19.99,3/15/2022,Active
CUST02594,Music,Standard,14.99,7/23/2022,Active
CUST02595,Music,Premium,19.99,6/23/2022,Active
CUST02596,Sports,Standard,14.99,2/7/2024,Churned
CUST02597,Education,Basic,9.99,9/30/2022,Active
CUST02598,Gaming,Basic,9.99,7/29/2023,Churned
CUST02599,Gaming,Standard,14.99,1/24/2023,Churned
CUST02600,Sports,Premium,19.99,5/28/2022,Active
CUST02601,Gaming,Basic,9.99,3/6/2023,Active
CUST02602,Gaming,Premium,19.99,11/11/2022,Active
CUST02603,Music,Basic,9.99,8/18/2022,Churned
CUST02604,Music,Basic,9.99,5/5/2023,Active
CUST02605,Gaming,Basic,9.99,2/16/2024,Active
CUST02606,Education,Standard,14.99,3/21/2022,Churned
CUST02607,Gaming,Standard,14.99,4/1/2024,Churned
CUST02608,Sports,Premium,19.99,3/9/2023,Active
CUST02609,Music,Premium,19.99,3/29/2024,Active
CUST02610,Sports,Premium,19.99,12/13/2022,Churned
CUST02611,Education,Basic,9.99,12/26/2023,Churned
CUST02612,Education,Standard,14.99,11/3/2023,Active
CUST02613,Music,Premium,19.99,5/17/2024,Churned
CUST02614,Education,Standard,14.99,12/14/2023,Active
CUST02615,News,Standard,14.99,1/4/2023,Churned
CUST02616,Sports,Basic,9.99,3/27/2022,Active
CUST02617,News,Standard,14.99,3/28/2024,Active
CUST02618,Gaming,Premium,19.99,7/25/2023,Active
CUST02619,Sports,Premium,19.99,4/3/2024,Active
CUST02620,Music,Premium,19.99,4/4/2022,Active
CUST02621,Gaming,Premium,19.99,8/28/2023,Active
CUST02622,Gaming,Standard,14.99,1/26/2022,Active
CUST02623,Sports,Premium,19.99,2/5/2022,Active
CUST02624,Gaming,Basic,9.99,8/14/2022,Churned
CUST02625,Gaming,Premium,19.99,12/6/2022,Churned
CUST02626,Music,Basic,9.99,1/14/2024,Churned
CUST02627,News,Standard,14.99,6/20/2022,Active
CUST02628,Education,Standard,14.99,5/19/2022,Churned
CUST02629,Music,Standard,14.99,1/24/2022,Active
CUST02630,Education,Premium,19.99,10/24/2022,Active
CUST02631,Education,Basic,9.99,5/25/2023,Active
CUST02632,Sports,Premium,19.99,11/19/2022,Churned
CUST02633,Sports,Standard,14.99,3/8/2023,Active
CUST02634,Gaming,Premium,19.99,8/18/2023,Churned
CUST02635,Sports,Basic,9.99,7/8/2022,Active
CUST02636,Sports,Basic,9.99,12/25/2023,Active
CUST02637,News,Premium,19.99,2/5/2024,Active
CUST02638,News,Premium,19.99,12/22/2022,Active
CUST02639,Music,Basic,9.99,12/23/2022,Active
CUST02640,Sports,Premium,19.99,10/3/2022,Active
CUST02641,Education,Basic,9.99,12/13/2023,Active
CUST02642,Music,Premium,19.99,8/1/2023,Churned
CUST02643,Music,Basic,9.99,11/27/2023,Churned
CUST02644,News,Basic,9.99,5/5/2023,Active
CUST02645,News,Premium,19.99,9/9/2022,Churned
CUST02646,Education,Standard,14.99,8/25/2022,Active
CUST02647,Music,Premium,19.99,8/5/2022,Active
CUST02648,Sports,Standard,14.99,6/19/2022,Active
CUST02649,Music,Premium,19.99,5/12/2023,Active
CUST02650,Music,Basic,9.99,2/18/2024,Churned
CUST02651,Education,Basic,9.99,4/1/2023,Active
CUST02652,Gaming,Basic,9.99,1/18/2023,Active
CUST02653,Education,Standard,14.99,1/14/2023,Churned
CUST02654,Sports,Standard,14.99,3/26/2022,Active
CUST02655,Education,Premium,19.99,6/19/2023,Active
CUST02656,Education,Premium,19.99,12/29/2022,Churned
CUST02657,Gaming,Basic,9.99,4/28/2023,Active
CUST02658,Music,Basic,9.99,5/14/2022,Active
CUST02659,Music,Premium,19.99,11/3/2022,Active
CUST02660,News,Basic,9.99,4/16/2024,Active
CUST02661,Sports,Premium,19.99,5/2/2024,Churned
CUST02662,Education,Standard,14.99,5/12/2022,Active
CUST02663,Sports,Premium,19.99,4/23/2022,Active
CUST02664,News,Standard,14.99,10/25/2023,Active
CUST02665,News,Premium,19.99,12/27/2022,Active
CUST02666,Music,Premium,19.99,11/30/2022,Active
CUST02667,Education,Basic,9.99,5/25/2023,Active
CUST02668,Education,Basic,9.99,1/20/2023,Churned
CUST02669,Gaming,Basic,9.99,11/22/2022,Churned
CUST02670,Sports,Standard,14.99,1/20/2024,Churned
CUST02671,News,Premium,19.99,10/15/2022,Active
CUST02672,Gaming,Basic,9.99,12/17/2023,Active
CUST02673,Education,Premium,19.99,12/7/2023,Active
CUST02674,Sports,Standard,14.99,10/3/2023,Active
CUST02675,News,Premium,19.99,4/9/2022,Active
CUST02676,Education,Standard,14.99,10/20/2023,Active
CUST02677,Gaming,Basic,9.99,9/29/2022,Active
CUST02678,News,Premium,19.99,10/19/2023,Active
CUST02679,Gaming,Standard,14.99,6/15/2022,Active
CUST02680,Education,Basic,9.99,3/24/2023,Active
CUST02681,Music,Premium,19.99,2/2/2024,Active
CUST02682,News,Basic,9.99,12/25/2022,Active
CUST02683,News,Premium,19.99,2/16/2023,Active
CUST02684,News,Standard,14.99,11/26/2023,Active
CUST02685,Education,Standard,14.99,5/6/2023,Churned
CUST02686,Sports,Premium,19.99,11/14/2023,Active
CUST02687,Music,Basic,9.99,11/7/2022,Churned
CUST02688,Music,Standard,14.99,3/21/2023,Churned
CUST02689,News,Standard,14.99,10/8/2022,Active
CUST02690,Music,Basic,9.99,11/12/2022,Active
CUST02691,Music,Premium,19.99,12/12/2023,Active
CUST02692,News,Premium,19.99,3/4/2022,Active
CUST02693,Education,Basic,9.99,6/30/2022,Active
CUST02694,News,Premium,19.99,11/19/2023,Active
CUST02695,Sports,Standard,14.99,2/24/2022,Churned
CUST02696,Music,Standard,14.99,2/5/2023,Active
CUST02697,News,Standard,14.99,4/18/2022,Active
CUST02698,Gaming,Premium,19.99,4/26/2023,Active
CUST02699,Sports,Premium,19.99,6/1/2022,Active
CUST02700,Music,Basic,9.99,3/26/2024,Active
CUST02701,Music,Standard,14.99,7/23/2022,Churned
CUST02702,Sports,Standard,14.99,8/31/2022,Active
CUST02703,Education,Standard,14.99,11/6/2022,Active
CUST02704,Music,Standard,14.99,2/17/2022,Active
CUST02705,Education,Standard,14.99,4/10/2022,Active
CUST02706,Gaming,Standard,14.99,7/24/2023,Active
CUST02707,Gaming,Standard,14.99,9/16/2022,Active
CUST02708,Music,Basic,9.99,9/5/2023,Active
CUST02709,Sports,Basic,9.99,1/31/2024,Churned
CUST02710,Education,Standard,14.99,2/13/2022,Active
CUST02711,Education,Premium,19.99,1/3/2023,Active
CUST02712,Gaming,Standard,14.99,9/17/2023,Churned
CUST02713,Gaming,Basic,9.99,4/24/2023,Churned
CUST02714,Sports,Basic,9.99,6/25/2022,Active
CUST02715,News,Standard,14.99,11/18/2022,Active
CUST02716,Sports,Standard,14.99,3/6/2024,Active
CUST02717,Sports,Standard,14.99,2/3/2023,Active
CUST02718,Sports,Basic,9.99,7/11/2023,Active
CUST02719,News,Standard,14.99,1/14/2022,Active
CUST02720,News,Basic,9.99,12/18/2022,Churned
CUST02721,News,Premium,19.99,2/19/2024,Churned
CUST02722,Gaming,Premium,19.99,6/17/2023,Churned
CUST02723,Gaming,Standard,14.99,1/6/2022,Active
CUST02724,Sports,Basic,9.99,11/21/2022,Active
CUST02725,Sports,Standard,14.99,4/20/2024,Churned
CUST02726,Music,Standard,14.99,7/17/2023,Active
CUST02727,News,Standard,14.99,11/6/2022,Churned
CUST02728,Music,Standard,14.99,1/20/2024,Active
CUST02729,News,Premium,19.99,1/4/2023,Active
CUST02730,Sports,Standard,14.99,8/25/2022,Active
CUST02731,Sports,Standard,14.99,12/17/2022,Active
CUST02732,Education,Premium,19.99,3/11/2024,Active
CUST02733,Sports,Premium,19.99,1/10/2022,Active
CUST02734,News,Standard,14.99,3/25/2022,Churned
CUST02735,News,Basic,9.99,4/20/2022,Active
CUST02736,Sports,Basic,9.99,2/20/2024,Churned
CUST02737,Education,Standard,14.99,5/12/2024,Churned
CUST02738,Sports,Standard,14.99,12/4/2023,Churned
CUST02739,Gaming,Premium,19.99,6/19/2024,Active
CUST02740,Gaming,Basic,9.99,9/19/2022,Active
CUST02741,Music,Standard,14.99,5/25/2024,Active
CUST02742,Gaming,Premium,19.99,3/4/2023,Active
CUST02743,Music,Basic,9.99,9/5/2023,Active
CUST02744,Education,Premium,19.99,5/21/2024,Active
CUST02745,Gaming,Basic,9.99,5/9/2023,Churned
CUST02746,Gaming,Basic,9.99,7/22/2022,Active
CUST02747,Music,Basic,9.99,8/1/2023,Churned
CUST02748,Sports,Premium,19.99,8/26/2022,Active
CUST02749,Gaming,Premium,19.99,3/16/2022,Churned
CUST02750,Music,Premium,19.99,7/17/2023,Active
CUST02751,Education,Standard,14.99,9/12/2022,Active
CUST02752,Music,Premium,19.99,9/5/2022,Active
CUST02753,Music,Standard,14.99,5/4/2024,Active
CUST02754,Education,Basic,9.99,2/25/2023,Churned
CUST02755,Gaming,Basic,9.99,4/22/2022,Active
CUST02756,Sports,Standard,14.99,7/14/2023,Active
CUST02757,Gaming,Basic,9.99,1/12/2024,Active
CUST02758,Gaming,Premium,19.99,4/18/2023,Active
CUST02759,Music,Standard,14.99,9/8/2023,Active
CUST02760,Education,Basic,9.99,3/15/2024,Churned
CUST02761,Gaming,Premium,19.99,4/11/2023,Churned
CUST02762,Sports,Standard,14.99,4/21/2024,Churned
CUST02763,Music,Basic,9.99,8/5/2022,Active
CUST02764,Education,Standard,14.99,9/16/2022,Churned
CUST02765,Music,Basic,9.99,6/30/2022,Active
CUST02766,Gaming,Standard,14.99,9/8/2023,Active
CUST02767,Sports,Standard,14.99,10/19/2023,Active
CUST02768,News,Standard,14.99,11/22/2022,Active
CUST02769,News,Premium,19.99,6/19/2024,Active
CUST02770,Education,Premium,19.99,12/18/2023,Churned
CUST02771,Gaming,Standard,14.99,2/7/2023,Active
CUST02772,Sports,Premium,19.99,1/21/2023,Active
CUST02773,Education,Basic,9.99,8/3/2023,Active
CUST02774,Sports,Basic,9.99,4/30/2024,Churned
CUST02775,Education,Premium,19.99,7/26/2022,Active
CUST02776,News,Standard,14.99,3/20/2024,Active
CUST02777,Education,Basic,9.99,4/24/2024,Active
CUST02778,Music,Premium,19.99,9/20/2023,Churned
CUST02779,Gaming,Standard,14.99,11/18/2023,Churned
CUST02780,Education,Premium,19.99,12/13/2023,Churned
CUST02781,Sports,Premium,19.99,4/12/2022,Active
CUST02782,Sports,Premium,19.99,1/22/2023,Churned
CUST02783,Sports,Standard,14.99,3/7/2023,Churned
CUST02784,News,Basic,9.99,2/19/2022,Active
CUST02785,Sports,Standard,14.99,12/19/2023,Active
CUST02786,Education,Premium,19.99,9/18/2022,Active
CUST02787,Sports,Basic,9.99,5/26/2022,Churned
CUST02788,Gaming,Premium,19.99,3/1/2022,Active
CUST02789,Music,Premium,19.99,3/27/2022,Active
CUST02790,Gaming,Standard,14.99,6/6/2024,Active
CUST02791,News,Basic,9.99,10/28/2023,Active
CUST02792,News,Premium,19.99,3/3/2024,Active
CUST02793,Gaming,Premium,19.99,4/10/2022,Churned
CUST02794,Sports,Basic,9.99,12/6/2023,Churned
CUST02795,Gaming,Standard,14.99,10/28/2022,Active
CUST02796,Education,Standard,14.99,3/21/2023,Active
CUST02797,News,Premium,19.99,1/4/2023,Active
CUST02798,Gaming,Basic,9.99,6/18/2024,Active
CUST02799,Music,Premium,19.99,7/15/2023,Active
CUST02800,Sports,Basic,9.99,1/11/2022,Churned
CUST02801,Sports,Standard,14.99,4/30/2024,Churned
CUST02802,Education,Standard,14.99,2/25/2022,Churned
CUST02803,Gaming,Standard,14.99,1/9/2022,Active
CUST02804,Education,Standard,14.99,12/19/2022,Active
CUST02805,News,Premium,19.99,10/6/2022,Active
CUST02806,Gaming,Basic,9.99,3/12/2022,Active
CUST02807,Sports,Standard,14.99,1/8/2022,Active
CUST02808,Education,Premium,19.99,5/21/2024,Churned
CUST02809,Music,Standard,14.99,2/12/2022,Active
CUST02810,Gaming,Basic,9.99,4/2/2022,Active
CUST02811,Sports,Premium,19.99,8/27/2022,Active
CUST02812,Gaming,Basic,9.99,1/23/2022,Active
CUST02813,Gaming,Premium,19.99,1/20/2023,Churned
CUST02814,News,Basic,9.99,12/22/2023,Churned
CUST02815,Music,Basic,9.99,1/29/2022,Active
CUST02816,Gaming,Premium,19.99,12/30/2023,Churned
CUST02817,Gaming,Standard,14.99,11/10/2022,Active
CUST02818,Music,Standard,14.99,10/1/2022,Active
CUST02819,Gaming,Standard,14.99,5/14/2024,Active
CUST02820,Education,Standard,14.99,3/2/2024,Active
CUST02821,Music,Standard,14.99,8/6/2023,Active
CUST02822,News,Basic,9.99,4/5/2023,Active
CUST02823,Sports,Basic,9.99,7/26/2023,Active
CUST02824,Sports,Basic,9.99,7/25/2022,Active
CUST02825,Education,Basic,9.99,8/7/2022,Active
CUST02826,Sports,Basic,9.99,8/7/2022,Active
CUST02827,Gaming,Standard,14.99,1/1/2022,Churned
CUST02828,Music,Standard,14.99,5/21/2023,Active
CUST02829,Music,Basic,9.99,5/26/2022,Active
CUST02830,Sports,Standard,14.99,7/31/2022,Active
CUST02831,News,Standard,14.99,4/25/2023,Active
CUST02832,News,Premium,19.99,4/6/2024,Active
CUST02833,Music,Premium,19.99,7/16/2022,Active
CUST02834,Music,Premium,19.99,6/25/2023,Active
CUST02835,Music,Premium,19.99,5/15/2022,Churned
CUST02836,Sports,Basic,9.99,6/22/2022,Active
CUST02837,News,Standard,14.99,6/1/2024,Churned
CUST02838,Sports,Basic,9.99,3/24/2022,Churned
CUST02839,Music,Standard,14.99,1/15/2024,Active
CUST02840,Music,Premium,19.99,8/23/2022,Churned
CUST02841,Sports,Basic,9.99,10/6/2023,Churned
CUST02842,Music,Premium,19.99,3/30/2022,Active
CUST02843,Sports,Standard,14.99,4/19/2022,Active
CUST02844,News,Standard,14.99,6/28/2022,Active
CUST02845,Music,Basic,9.99,5/9/2023,Active
CUST02846,Music,Basic,9.99,9/22/2023,Active
CUST02847,Sports,Basic,9.99,12/14/2023,Active
CUST02848,News,Standard,14.99,1/4/2023,Churned
CUST02849,Gaming,Basic,9.99,6/18/2022,Churned
CUST02850,News,Premium,19.99,2/2/2022,Active
CUST02851,Sports,Standard,14.99,11/13/2023,Churned
CUST02852,Gaming,Premium,19.99,7/4/2022,Active
CUST02853,Gaming,Standard,14.99,2/9/2022,Active
CUST02854,Education,Premium,19.99,5/29/2024,Active
CUST02855,Gaming,Premium,19.99,2/25/2022,Active
CUST02856,Music,Basic,9.99,6/28/2023,Active
CUST02857,Education,Basic,9.99,6/4/2024,Active
CUST02858,Music,Premium,19.99,5/16/2024,Churned
CUST02859,Gaming,Standard,14.99,5/29/2023,Active
CUST02860,Education,Premium,19.99,9/26/2023,Churned
CUST02861,Sports,Standard,14.99,12/10/2023,Active
CUST02862,News,Basic,9.99,5/20/2023,Active
CUST02863,Music,Premium,19.99,7/20/2022,Active
CUST02864,Music,Standard,14.99,11/18/2022,Churned
CUST02865,Education,Premium,19.99,6/23/2022,Active
CUST02866,Education,Premium,19.99,6/3/2022,Active
CUST02867,News,Basic,9.99,6/17/2022,Active
CUST02868,Gaming,Premium,19.99,7/3/2023,Active
CUST02869,News,Standard,14.99,11/1/2022,Active
CUST02870,Sports,Premium,19.99,2/23/2023,Active
CUST02871,Gaming,Standard,14.99,4/18/2022,Active
CUST02872,Sports,Standard,14.99,7/17/2022,Active
CUST02873,News,Standard,14.99,3/7/2022,Active
CUST02874,News,Standard,14.99,4/6/2023,Churned
CUST02875,Sports,Basic,9.99,4/27/2023,Active
CUST02876,Education,Premium,19.99,10/16/2023,Churned
CUST02877,Gaming,Premium,19.99,8/22/2022,Active
CUST02878,Gaming,Basic,9.99,8/16/2022,Active
CUST02879,Sports,Standard,14.99,10/9/2023,Active
CUST02880,News,Premium,19.99,4/21/2023,Active
CUST02881,Gaming,Standard,14.99,11/19/2023,Active
CUST02882,Education,Standard,14.99,5/7/2023,Active
CUST02883,Gaming,Standard,14.99,11/19/2022,Active
CUST02884,News,Basic,9.99,10/26/2022,Active
CUST02885,Education,Standard,14.99,4/22/2023,Active
CUST02886,News,Premium,19.99,4/6/2023,Churned
CUST02887,News,Standard,14.99,7/4/2022,Active
CUST02888,Gaming,Basic,9.99,1/11/2024,Active
CUST02889,Education,Basic,9.99,2/5/2023,Churned
CUST02890,Gaming,Standard,14.99,4/8/2023,Active
CUST02891,News,Standard,14.99,2/26/2023,Active
CUST02892,Education,Standard,14.99,6/9/2023,Churned
CUST02893,News,Standard,14.99,1/17/2024,Active
CUST02894,Music,Basic,9.99,7/10/2022,Active
CUST02895,Education,Standard,14.99,6/9/2022,Active
CUST02896,Gaming,Premium,19.99,5/31/2022,Active
CUST02897,Music,Premium,19.99,3/28/2023,Active
CUST02898,Gaming,Standard,14.99,7/24/2023,Churned
CUST02899,Music,Basic,9.99,7/12/2022,Active
CUST02900,Sports,Standard,14.99,7/1/2023,Active
CUST02901,Music,Basic,9.99,7/28/2022,Churned
CUST02902,Music,Standard,14.99,3/7/2023,Active
CUST02903,Education,Standard,14.99,9/21/2022,Active
CUST02904,Music,Standard,14.99,5/2/2024,Active
CUST02905,Music,Standard,14.99,1/1/2023,Active
CUST02906,Gaming,Standard,14.99,12/15/2023,Churned
CUST02907,Gaming,Basic,9.99,6/10/2024,Active
CUST02908,Education,Premium,19.99,7/27/2022,Active
CUST02909,News,Standard,14.99,3/8/2023,Active
CUST02910,Education,Standard,14.99,7/31/2023,Active
CUST02911,Music,Premium,19.99,8/25/2022,Active
CUST02912,News,Standard,14.99,3/7/2023,Active
CUST02913,Education,Premium,19.99,8/19/2022,Active
CUST02914,Music,Standard,14.99,8/22/2022,Active
CUST02915,News,Basic,9.99,4/4/2024,Churned
CUST02916,Sports,Basic,9.99,2/27/2022,Active
CUST02917,News,Basic,9.99,7/12/2023,Active
CUST02918,Gaming,Premium,19.99,10/18/2022,Active
CUST02919,Sports,Standard,14.99,12/19/2022,Active
CUST02920,Education,Basic,9.99,6/5/2023,Active
CUST02921,Music,Standard,14.99,1/20/2023,Active
CUST02922,News,Basic,9.99,9/16/2023,Active
CUST02923,Education,Premium,19.99,8/29/2022,Churned
